path,category,bytes,source_sha256,published_sha256
Data/processed/transport/d_project_attribution_cell.parquet,processed_results,10706840,01dbc2b57087bcd9079ed5952a4a7e2446eab7404b59e67313f65c4665c669c3,01dbc2b57087bcd9079ed5952a4a7e2446eab7404b59e67313f65c4665c669c3
Data/processed/transport/d_project_attribution_cell_r2.parquet,processed_results,10577919,1a16581316a8f998d1fa127c50589b88f2f25b94f7e822bc1eb4de56860bf322,1a16581316a8f998d1fa127c50589b88f2f25b94f7e822bc1eb4de56860bf322
Data/processed/transport/d_project_attribution_cell_r3.parquet,processed_results,10708055,c50c0a93d9058bbf78f1f7255221ed0a286b437987bcc6d2594de136eeda973e,c50c0a93d9058bbf78f1f7255221ed0a286b437987bcc6d2594de136eeda973e
Data/processed/transport/transport_grid_1000m.parquet,frozen_input_or_support,1776537,37f40b2d006c7788a5fd234b1e2d250e28f5eddc5116fcc7ccb9774a99ae4fd3,37f40b2d006c7788a5fd234b1e2d250e28f5eddc5116fcc7ccb9774a99ae4fd3
Data/processed/transport/transport_grid_500m.parquet,frozen_input_or_support,7890602,6100c85e26241922547c01c0cdb55c56279dbda2454c4b889fe800d0476daf89,6100c85e26241922547c01c0cdb55c56279dbda2454c4b889fe800d0476daf89
Data/processed/transport/worldpop_2023_destination_pixels.parquet,frozen_input_or_support,2044409,df6e4cb067076185d97cc2fa70289b44e1608fdc765e4d2914ed0c3c3eb7af21,df6e4cb067076185d97cc2fa70289b44e1608fdc765e4d2914ed0c3c3eb7af21
Data/processed/transport/worldpop_2023_origin_weights_500m.parquet,frozen_input_or_support,2646641,79b94c2cd9e1910dd37409bce74ba1455171a81af04048d6437ab876eb17496e,79b94c2cd9e1910dd37409bce74ba1455171a81af04048d6437ab876eb17496e
Environment/requirements-analysis.txt,frozen_input_or_support,157,7326804aa6be918a0072c5174085c4d3a9950635ac356ad88fb963a946dc0f24,7326804aa6be918a0072c5174085c4d3a9950635ac356ad88fb963a946dc0f24
Environment/requirements-data.txt,frozen_input_or_support,345,40208d349ef2bf2488f721be210ae35ea6955c967fa6e4b29749a1de5a690c15,40208d349ef2bf2488f721be210ae35ea6955c967fa6e4b29749a1de5a690c15
Environment/requirements-lock.txt,frozen_input_or_support,1848,49987f06e503e8c9ec91672931a9811e14c20a82a3c1b3493a3d0ba044c749e0,49987f06e503e8c9ec91672931a9811e14c20a82a3c1b3493a3d0ba044c749e0
Environment/system-tools.txt,frozen_input_or_support,232,3dbc5f5dd72d80c0054d5c64fe6134bc29f1cfebaf17d8c7d1be6ccd2dfb5d46,3dbc5f5dd72d80c0054d5c64fe6134bc29f1cfebaf17d8c7d1be6ccd2dfb5d46
Figures/transport/main/fig0_workflow_schematic.pdf,figures,38238,d7c878987e0de0cf49a11c4e2624c61e4a0ddb22251af67db92c0c766a697a3a,d7c878987e0de0cf49a11c4e2624c61e4a0ddb22251af67db92c0c766a697a3a
Figures/transport/main/fig1_tri_city_network_evolution.pdf,figures,563390,fa5327e14ff340cf5ead62947017dcf38008025263f524f5bcb159b8e7495da5,fa5327e14ff340cf5ead62947017dcf38008025263f524f5bcb159b8e7495da5
Figures/transport/main/fig2_accessibility_change_maps.pdf,figures,290907,c87a0d0eaa709acc56dfb9018980ea09b55df1c78da86f8b18e06b0938aa54fe,c87a0d0eaa709acc56dfb9018980ea09b55df1c78da86f8b18e06b0938aa54fe
Figures/transport/main/fig3_project_rank_matrix.pdf,figures,56045,3376d60f5aeb109398b37c4f0419d664daef24f9e5cc887be75cb4960368f13f,3376d60f5aeb109398b37c4f0419d664daef24f9e5cc887be75cb4960368f13f
Figures/transport/main/fig4_project_spatial_footprints.pdf,figures,240203,0cf57ad79b1a975746b5332cd6bb8d88256770ef910be058055c6db96f703e83,0cf57ad79b1a975746b5332cd6bb8d88256770ef910be058055c6db96f703e83
Figures/transport/main/fig5_coverage_margin_decomposition.pdf,figures,31880,fb835fe2e829f1effb406ecb6b3c1e21afc8cc1d796c4a7a4b3f3609c089a7ea,fb835fe2e829f1effb406ecb6b3c1e21afc8cc1d796c4a7a4b3f3609c089a7ea
Figures/transport/main/fig6_sensitivity_comparisons.pdf,figures,45551,24bcd367f4f11485ea38091c173028e783d77b27c14e029d692e38d1aece9dd9,24bcd367f4f11485ea38091c173028e783d77b27c14e029d692e38d1aece9dd9
Figures/transport/source/fig0_workflow_graphviz_revised.dot,code,2026,9198f7fc1bf003cc014bdd8ada66a94f01dc8dd8e1a1147d5de68a82d2309ac3,9198f7fc1bf003cc014bdd8ada66a94f01dc8dd8e1a1147d5de68a82d2309ac3
Figures/transport/source/gen_fig0_workflow_schematic.py,code,1214,356d186878b7e859c50d8a7666ffe7c20e98627360a86d4789e25dd8e88757f0,356d186878b7e859c50d8a7666ffe7c20e98627360a86d4789e25dd8e88757f0
Figures/transport/source/gen_fig1_tri_city_network_evolution.py,code,6303,52eb0064d155eb732ab4c401e1bd09d915b93714820f298dd2993a6439590143,52eb0064d155eb732ab4c401e1bd09d915b93714820f298dd2993a6439590143
Figures/transport/source/gen_fig2_accessibility_change_maps.py,code,6117,95d333675a314e1f48a1e1bc452409724eca0ea479f850bb6704e631973ca8e8,95d333675a314e1f48a1e1bc452409724eca0ea479f850bb6704e631973ca8e8
Figures/transport/source/gen_fig3_project_rank_matrix.py,code,5353,b20c6513173ed8c05edfa2ed19c17b6b4bc91db511389ba1bcfa964b5d67ad7a,b20c6513173ed8c05edfa2ed19c17b6b4bc91db511389ba1bcfa964b5d67ad7a
Figures/transport/source/gen_fig4_project_spatial_footprints.py,code,6773,e610319d4434fa2b877ef5904954f1db1437a153277050e288b86dec284584c3,e610319d4434fa2b877ef5904954f1db1437a153277050e288b86dec284584c3
Figures/transport/source/gen_fig5_coverage_margin_decomposition.py,code,3570,3a3b6a6e6ab87b931522a71304c6811184d2bc77823aef943a1ea0d2785a9ea2,3a3b6a6e6ab87b931522a71304c6811184d2bc77823aef943a1ea0d2785a9ea2
Figures/transport/source/gen_fig6_sensitivity_comparisons.py,code,8291,e86ada08e688ca3aceca3094d29bcb7c6a570fee24c1f828e3ea234129e929ff,e86ada08e688ca3aceca3094d29bcb7c6a570fee24c1f828e3ea234129e929ff
Figures/transport/source/gen_figs1_annual_total_opportunity_atlas.py,code,313,4d1834c3ad9843be491bd583d494b1d85483f405c10aaa90f5861d3a1a7cc7d0,4d1834c3ad9843be491bd583d494b1d85483f405c10aaa90f5861d3a1a7cc7d0
Figures/transport/source/gen_figs2_annual_cross_city_atlas.py,code,339,c70bd5c6b8b2929eeed028fdde97fc5c489f7fab49271d2b95d4fda49e86a65b,c70bd5c6b8b2929eeed028fdde97fc5c489f7fab49271d2b95d4fda49e86a65b
Figures/transport/source/gen_figs3_annual_coverage_atlas.py,code,284,bac36c07acad7e2592fc57430e2529783e96d2db6b55ffd35d1697f658ecfa56,bac36c07acad7e2592fc57430e2529783e96d2db6b55ffd35d1697f658ecfa56
Figures/transport/source/gen_figs4_all_project_total_atlas.py,code,322,9955372b02718e1d061238d0e26ea97421ea603811c01dbb384e33b337e292e9,9955372b02718e1d061238d0e26ea97421ea603811c01dbb384e33b337e292e9
Figures/transport/source/gen_figs5_all_project_cross_city_atlas.py,code,360,a21240bb57726219203eaa170f50eafc4a17bf4e8326b579006b600272e39ff8,a21240bb57726219203eaa170f50eafc4a17bf4e8326b579006b600272e39ff8
Figures/transport/source/gen_figs6_all_project_coverage_atlas.py,code,298,245cfe86ac59a240576a03fdd460d609c2b9453a0b3a6282f9f43a2ac84c031e,245cfe86ac59a240576a03fdd460d609c2b9453a0b3a6282f9f43a2ac84c031e
Figures/transport/source/gen_figs7_event_detail_atlas.py,code,6713,66fe3a64d9de408d1c88fda05fb7bbf1fceb9a9c62479d8895e75328d669325c,66fe3a64d9de408d1c88fda05fb7bbf1fceb9a9c62479d8895e75328d669325c
Figures/transport/source/qa_panel_alignment.py,code,39364,43958e6b49d897f326ff64e73cbed0bf057e17c06533b5b57d3dededf8111e76,43958e6b49d897f326ff64e73cbed0bf057e17c06533b5b57d3dededf8111e76
Figures/transport/source/transport_figure_common.py,code,22205,880eaae3780bcd326c40ca8b819575d766c745825a94b18fce3952c95fb3d1cc,8fab1bfdae519a26fb4d6bdf8953090c02713ad09ec34bbb466e67c77a00382f
Figures/transport/supplementary/figs1_annual_total_opportunity_atlas.pdf,figures,240395,08f1852dc379aa13c996eda24a9f503251bf3d459158a4a071669ed7d4275ff4,08f1852dc379aa13c996eda24a9f503251bf3d459158a4a071669ed7d4275ff4
Figures/transport/supplementary/figs2_annual_cross_city_atlas.pdf,figures,238857,ee77958240e33343a6ff84eee1f9c5aa14620e3e34b27a9caa29ef72b3e007ea,ee77958240e33343a6ff84eee1f9c5aa14620e3e34b27a9caa29ef72b3e007ea
Figures/transport/supplementary/figs3_annual_coverage_atlas.pdf,figures,219062,0f171f97cc6e0065026a523eaba751803ce39cab5f6dac9d0a8d34f8c39d9fbc,0f171f97cc6e0065026a523eaba751803ce39cab5f6dac9d0a8d34f8c39d9fbc
Figures/transport/supplementary/figs4_all_project_total_atlas.pdf,figures,781872,d5441c377bb19dd33d6e6001db9270e8c1eda792a3e3b72ec67ac47e5157b07e,d5441c377bb19dd33d6e6001db9270e8c1eda792a3e3b72ec67ac47e5157b07e
Figures/transport/supplementary/figs5_all_project_cross_city_atlas.pdf,figures,758446,293aeca783a98e6731f7dc97671c6017d8a851194cec5fdab1f20b610081f31e,293aeca783a98e6731f7dc97671c6017d8a851194cec5fdab1f20b610081f31e
Figures/transport/supplementary/figs6_all_project_coverage_atlas.pdf,figures,734827,e01f90cfc8e9e768917013677b2c71ad4d2fa0bdf1fa33a3fe07de8d91beec63,e01f90cfc8e9e768917013677b2c71ad4d2fa0bdf1fa33a3fe07de8d91beec63
Figures/transport/supplementary/figs7_event_detail_atlas.pdf,figures,3329127,35505564c5aa60ef8dd79ea5d02e59ab072d25f507ecec249577bb5f4b8ee502,35505564c5aa60ef8dd79ea5d02e59ab072d25f507ecec249577bb5f4b8ee502
Figures/transport/svg/main/fig0_workflow_schematic.svg,figures,9423,25addade29374bd2484d21d14c12adbe78638faa83c88c794c5e5ac2846fa42c,25addade29374bd2484d21d14c12adbe78638faa83c88c794c5e5ac2846fa42c
Figures/transport/svg/main/fig1_tri_city_network_evolution.svg,figures,1659298,98f10dcfc6687fdc225d73701c8a869c3f4882e9bada5c7e3921a7fda18d6755,98f10dcfc6687fdc225d73701c8a869c3f4882e9bada5c7e3921a7fda18d6755
Figures/transport/svg/main/fig2_accessibility_change_maps.svg,figures,508270,8a87abd6e38ed5925275ea4517c90051200746e89c9f897c55b2c9296fe40c7c,8a87abd6e38ed5925275ea4517c90051200746e89c9f897c55b2c9296fe40c7c
Figures/transport/svg/main/fig3_project_rank_matrix.svg,figures,82704,1722d22fcba8be0a052627d28ef1a0ef8b5551b79c767bd1061dc0ff03fea7fe,1722d22fcba8be0a052627d28ef1a0ef8b5551b79c767bd1061dc0ff03fea7fe
Figures/transport/svg/main/fig4_project_spatial_footprints.svg,figures,417907,39613f01f80291330f7a81516150c58beb3cbf103952d90bd37d93b98b80cbb3,39613f01f80291330f7a81516150c58beb3cbf103952d90bd37d93b98b80cbb3
Figures/transport/svg/main/fig5_coverage_margin_decomposition.svg,figures,16997,3447e6dbd3ba5e10646b80992c992d1e9094a1204ac383229e1eb1aa07be305b,3447e6dbd3ba5e10646b80992c992d1e9094a1204ac383229e1eb1aa07be305b
Figures/transport/svg/main/fig6_sensitivity_comparisons.svg,figures,104816,48f2e5ef1d384dce41566c5cf4a16e019a261534adf8893e1785298217cb8ed0,48f2e5ef1d384dce41566c5cf4a16e019a261534adf8893e1785298217cb8ed0
Figures/transport/svg/supplementary/figs1_annual_total_opportunity_atlas.svg,figures,416298,55a425a9cab1e7b321ee09a4f1b85f91bab6ca1e78b999fc8fc58d601dd3edb2,55a425a9cab1e7b321ee09a4f1b85f91bab6ca1e78b999fc8fc58d601dd3edb2
Figures/transport/svg/supplementary/figs2_annual_cross_city_atlas.svg,figures,403621,0cdac0f8462c90f387c8de39a928d01c98a38f97d1503d18b4c5f549ba08a5ac,0cdac0f8462c90f387c8de39a928d01c98a38f97d1503d18b4c5f549ba08a5ac
Figures/transport/svg/supplementary/figs3_annual_coverage_atlas.svg,figures,359957,680385fb77919419654bcb18dbfd0b5fa6a80c982d130457051782a680ae2648,680385fb77919419654bcb18dbfd0b5fa6a80c982d130457051782a680ae2648
Figures/transport/svg/supplementary/figs4_all_project_total_atlas.svg,figures,1596283,c942cf5e42e91f89d5ddbeb495808b61239f8a1e103f0e25d03d8a4d30f984f3,c942cf5e42e91f89d5ddbeb495808b61239f8a1e103f0e25d03d8a4d30f984f3
Figures/transport/svg/supplementary/figs5_all_project_cross_city_atlas.svg,figures,1526339,e24c42b7bd3dc0bda40310ab73bef08f2a19a6d9c22874aad731426bd6860beb,e24c42b7bd3dc0bda40310ab73bef08f2a19a6d9c22874aad731426bd6860beb
Figures/transport/svg/supplementary/figs6_all_project_coverage_atlas.svg,figures,1423853,d78c6cb6cb84593dd1af1a5504fdf95be6e5ecf9d17e0dac5f38b3063a4af5e1,d78c6cb6cb84593dd1af1a5504fdf95be6e5ecf9d17e0dac5f38b3063a4af5e1
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p01.svg,figures,180619,eeaf5db1f1deac263de34c62ca9c531a291d4be09b692e5d1e8b1c64fb484bc1,eeaf5db1f1deac263de34c62ca9c531a291d4be09b692e5d1e8b1c64fb484bc1
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p02.svg,figures,180643,c636a2b756f4f8da4de4bbf94eeb2d40dfa288fc14a17f5efb4ebc6d6385c910,c636a2b756f4f8da4de4bbf94eeb2d40dfa288fc14a17f5efb4ebc6d6385c910
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p03.svg,figures,196158,8d13d76ba01c0c060b7034a63f4757e060b11c3cbbaa6a09a22d634264048227,8d13d76ba01c0c060b7034a63f4757e060b11c3cbbaa6a09a22d634264048227
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p04.svg,figures,247844,f50c77b9e50055b7119daa3eb66f2fe6b4c2bf8c76ed29b36831a4c4aa128650,f50c77b9e50055b7119daa3eb66f2fe6b4c2bf8c76ed29b36831a4c4aa128650
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p05.svg,figures,229694,4f5829a3626a3a7687ddb33266efd457a57ed7aede16e0fbf0739a0ef36abf64,4f5829a3626a3a7687ddb33266efd457a57ed7aede16e0fbf0739a0ef36abf64
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p06.svg,figures,273426,10b44f08111b1aeb289a69cdf0dcba21727afffd9cca0a0922c59b447184b0d5,10b44f08111b1aeb289a69cdf0dcba21727afffd9cca0a0922c59b447184b0d5
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p07.svg,figures,191858,07ffd9180b37c619a657d169dffd6187c05c08a6c2b069dd317770d5f30acbc9,07ffd9180b37c619a657d169dffd6187c05c08a6c2b069dd317770d5f30acbc9
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p08.svg,figures,190608,5f29e5376e65e793c8dd310aeb0a1c87c0b56a2995084d68c6c845998ce3900a,5f29e5376e65e793c8dd310aeb0a1c87c0b56a2995084d68c6c845998ce3900a
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p09.svg,figures,210809,179d9566f9ee96263290ce0855b60c899c776683a9eca190dd537b6516e0b6da,179d9566f9ee96263290ce0855b60c899c776683a9eca190dd537b6516e0b6da
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p10.svg,figures,226762,2c61a8bcc07c46f00a3d39ab83e9b7ed56c06d1f9aacac0aa66a5e6ee7e393ce,2c61a8bcc07c46f00a3d39ab83e9b7ed56c06d1f9aacac0aa66a5e6ee7e393ce
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p11.svg,figures,218796,e230a6d87448436accc66409df70930ca604a06f235bbdada8a84e297b54acd3,e230a6d87448436accc66409df70930ca604a06f235bbdada8a84e297b54acd3
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p12.svg,figures,213803,28cc04707d78f1ddf43b84ce5a2bb601e7c7d5a32453234f9867ff5bad376b03,28cc04707d78f1ddf43b84ce5a2bb601e7c7d5a32453234f9867ff5bad376b03
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p13.svg,figures,207288,e1530d412a30096fafbd92adeddedd0a4c9b52ae535571d24888727143221af5,e1530d412a30096fafbd92adeddedd0a4c9b52ae535571d24888727143221af5
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p14.svg,figures,218310,f7caf755170a2c0c814d4936c36f64330cd810a7da883eccfe038cc982454e36,f7caf755170a2c0c814d4936c36f64330cd810a7da883eccfe038cc982454e36
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p15.svg,figures,257583,d9c931ce7d325807cd070a84f15f48da77bd52e454af297a18c974062599038b,d9c931ce7d325807cd070a84f15f48da77bd52e454af297a18c974062599038b
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p16.svg,figures,200194,a3c46137df7aa3235c54c6902c40923d0442e56e3268e8f30785703cdb77939f,a3c46137df7aa3235c54c6902c40923d0442e56e3268e8f30785703cdb77939f
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p17.svg,figures,228677,a2f68ae0dbe7a23f1bae949267e5d7475b4c6a6efd34f39a2e37c359ec3dd1b4,a2f68ae0dbe7a23f1bae949267e5d7475b4c6a6efd34f39a2e37c359ec3dd1b4
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p18.svg,figures,186971,5f33f09e0a2e821ddd394e19fbd55da493ff7dbe4c66e1957412a35716734791,5f33f09e0a2e821ddd394e19fbd55da493ff7dbe4c66e1957412a35716734791
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p19.svg,figures,199750,48f774368f3ee0828a5769f40cd102d17c2c4698f648ea0fc7d5de12b409a0e0,48f774368f3ee0828a5769f40cd102d17c2c4698f648ea0fc7d5de12b409a0e0
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p20.svg,figures,273111,8380572861bb88c7b082025f26969e98fd0eef5a92eba25546d5853975e010f3,8380572861bb88c7b082025f26969e98fd0eef5a92eba25546d5853975e010f3
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p21.svg,figures,186635,e672ec35c8ead269f0ec4a38219289b3263062889cc89f8c49a8084b3714ac4f,e672ec35c8ead269f0ec4a38219289b3263062889cc89f8c49a8084b3714ac4f
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p22.svg,figures,197890,e4d5a18d892b103626f2daa2ce324c5b9710303425b62181614509f2368afea7,e4d5a18d892b103626f2daa2ce324c5b9710303425b62181614509f2368afea7
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p23.svg,figures,216466,8d1690eb3f29e96daeba361aad834d4cdae75f6eb9df641bf906a0c30981c7a4,8d1690eb3f29e96daeba361aad834d4cdae75f6eb9df641bf906a0c30981c7a4
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p24.svg,figures,342971,a43bb31fe334591f71ca81b6db6bf225bb588fd71fc9082c53ab66650d07d849,a43bb31fe334591f71ca81b6db6bf225bb588fd71fc9082c53ab66650d07d849
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p25.svg,figures,190549,ea2c77625051a8f36985439b873ea0d5200b200c381abdc4cbd444a12c8c4b76,ea2c77625051a8f36985439b873ea0d5200b200c381abdc4cbd444a12c8c4b76
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p26.svg,figures,236657,765d220ef5f97f3d4a90ab13788e6e3320fcd6a81c7117c11dc7348de9888169,765d220ef5f97f3d4a90ab13788e6e3320fcd6a81c7117c11dc7348de9888169
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p27.svg,figures,197745,f2711a06b5fddb7dce58db1d734f2380daeda8a7992fe53624c5781055a32ea1,f2711a06b5fddb7dce58db1d734f2380daeda8a7992fe53624c5781055a32ea1
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p28.svg,figures,192618,aef7f14cd1cf4d798f6bc0b4aca9033af586d05f79259156df2c88711dde7b53,aef7f14cd1cf4d798f6bc0b4aca9033af586d05f79259156df2c88711dde7b53
Figures/transport/svg/supplementary/figs7_event_detail_atlas_pages/figs7_event_detail_atlas_p29.svg,figures,262974,fd5ad838104a0333feaed531beebc4143ec74c2f024458e889651487c5c465f0,fd5ad838104a0333feaed531beebc4143ec74c2f024458e889651487c5c465f0
Results/figures/transport/fig0_workflow_schematic.json,figure_metadata,434,fd139e8cdf386a1dd268cbd424e557d4c9dd8ca38d64b1b78243552932700fbe,fd139e8cdf386a1dd268cbd424e557d4c9dd8ca38d64b1b78243552932700fbe
Results/figures/transport/fig1_tri_city_network_evolution.json,figure_metadata,729,3fcf60b879d55d39519435b85a4de3c01f65b5ad1304a83ee1a85010e1bcdb11,3fcf60b879d55d39519435b85a4de3c01f65b5ad1304a83ee1a85010e1bcdb11
Results/figures/transport/fig2_accessibility_change_maps.json,figure_metadata,1752,9c4ab5121c738510c39a144beacc0694d9046d848737dd42962c55c34c9f196a,9c4ab5121c738510c39a144beacc0694d9046d848737dd42962c55c34c9f196a
Results/figures/transport/fig3_project_rank_matrix.json,figure_metadata,13018,f8514a5196af9911052e1b7d8b076c95057e37eb30c4fb69b3e14938ac6d8a22,f8514a5196af9911052e1b7d8b076c95057e37eb30c4fb69b3e14938ac6d8a22
Results/figures/transport/fig4_project_spatial_footprints.json,figure_metadata,3203,5470847ad68b60d0e2536a4ea93f0bfd5e006fccefbf0847b07c24a49fb2112c,5470847ad68b60d0e2536a4ea93f0bfd5e006fccefbf0847b07c24a49fb2112c
Results/figures/transport/fig5_coverage_margin_decomposition.json,figure_metadata,1221,3b919988551b62f60ff0b579a037ce5980a9786a0768897646b4c4013a780c19,3b919988551b62f60ff0b579a037ce5980a9786a0768897646b4c4013a780c19
Results/figures/transport/fig6_sensitivity_comparisons.json,figure_metadata,5752,a354b4bfb683319a1403a1db3064e3a65e40101d1ef004647c22cbe1e2bbbb10,a354b4bfb683319a1403a1db3064e3a65e40101d1ef004647c22cbe1e2bbbb10
Results/figures/transport/figs1_annual_total_opportunity_atlas.json,figure_metadata,444,c8be803e69ed411eeb3e6ee021de6569daa34e4c5ca0b0818a4deefa76c3c9fb,c8be803e69ed411eeb3e6ee021de6569daa34e4c5ca0b0818a4deefa76c3c9fb
Results/figures/transport/figs2_annual_cross_city_atlas.json,figure_metadata,449,f1d7e3df7c16b8b1e334e23df5192f8603cdeda53fb62a8aad30cffbdc1cf3a5,f1d7e3df7c16b8b1e334e23df5192f8603cdeda53fb62a8aad30cffbdc1cf3a5
Results/figures/transport/figs3_annual_coverage_atlas.json,figure_metadata,419,067ce76379476627de4ebdb5ab553874509784b9294f1f6d9ced6557a9b28b6c,067ce76379476627de4ebdb5ab553874509784b9294f1f6d9ced6557a9b28b6c
Results/figures/transport/figs4_all_project_total_atlas.json,figure_metadata,5906,9321432b83af7de682d6b71b7964644ff8f43f3b2f058f51548ef69d8aceef10,9321432b83af7de682d6b71b7964644ff8f43f3b2f058f51548ef69d8aceef10
Results/figures/transport/figs5_all_project_cross_city_atlas.json,figure_metadata,5912,c5fc0b5dc9b22e3899bb763aa9a54ea653a8e484dc638e4efaaa4655c2a649d0,c5fc0b5dc9b22e3899bb763aa9a54ea653a8e484dc638e4efaaa4655c2a649d0
Results/figures/transport/figs6_all_project_coverage_atlas.json,figure_metadata,5884,cf9e51b636e5c392f71ec9847121b0312f611d7462e9c66049a23d70273d971a,cf9e51b636e5c392f71ec9847121b0312f611d7462e9c66049a23d70273d971a
Results/figures/transport/figs7_event_detail_atlas.json,figure_metadata,10068,355ac9101db26dbd4bb6b6c39c55c6a1975519ea9ad120b9a99c147380e4ce1a,355ac9101db26dbd4bb6b6c39c55c6a1975519ea9ad120b9a99c147380e4ce1a
Results/pilots/transport_d_1km_aggregation_sensitivity_audit.json,frozen_input_or_support,3399,bef3e6066b25d7e122bdb8bca575338c0b1addf355b7b10d85ebdd2b44c5103e,bef3e6066b25d7e122bdb8bca575338c0b1addf355b7b10d85ebdd2b44c5103e
Results/pilots/transport_d_accessibility_preopen_manifest.json,frozen_input_or_support,7293,fa4e50a6f1fa9737c1e73dd2f61494235a91edcf448e28b1b678c93bda835893,fa4e50a6f1fa9737c1e73dd2f61494235a91edcf448e28b1b678c93bda835893
Results/pilots/transport_d_event_state_reproduction_audit.json,frozen_input_or_support,7332,90699a02993c108d1cf1f1cad495acd3ff348349f1a2836ae6e35abf3b417b4d,90699a02993c108d1cf1f1cad495acd3ff348349f1a2836ae6e35abf3b417b4d
Results/pilots/transport_d_event_stratum_summary_audit.json,frozen_input_or_support,2088,be93a87be3b013e3fbedd28100a03ed5debea99ae8199eb727a6548079eafba1,be93a87be3b013e3fbedd28100a03ed5debea99ae8199eb727a6548079eafba1
Results/pilots/transport_d_independent_path_validation_audit.json,frozen_input_or_support,1717,103a3953316c03261df26dcf057ba47a34e55f7fb44f00cd28b9d3533284e7bd,103a3953316c03261df26dcf057ba47a34e55f7fb44f00cd28b9d3533284e7bd
Results/pilots/transport_d_r3_selection_audit.json,frozen_input_or_support,2720,6fe308ff56691b74d401b0770db234538d5531ccb75385560f21aa76b9a92441,6fe308ff56691b74d401b0770db234538d5531ccb75385560f21aa76b9a92441
Results/pilots/transport_worldpop_2023_audit.json,frozen_input_or_support,1814,93b5cd4b8daaf66b19a0f4cf79b342c50bdeaef1e498eb740337bf0ec486036b,93b5cd4b8daaf66b19a0f4cf79b342c50bdeaef1e498eb740337bf0ec486036b
Results/replays/ijgi_revision_20260827/DERIVED_REPLAY_RECEIPT.json,frozen_input_or_support,1520,b3ae6050b7ccb2936120c9a499d916e8da90051f8ac2bfb086e185e20e060446,b3ae6050b7ccb2936120c9a499d916e8da90051f8ac2bfb086e185e20e060446
Results/tables/transport_d_500m_1km_comparison.csv,tables,13549,e3f1de38f3a238738b2ff8a91c8cd999ad07978aad2ecd8f0b313e9badfa2ed3,e3f1de38f3a238738b2ff8a91c8cd999ad07978aad2ecd8f0b313e9badfa2ed3
Results/tables/transport_d_aggregation_sensitivity_summary.csv,tables,545,cfff3c6dab88455c6833920f67f6972a6b9f654ec712b24abfa640ff4cfcf592,cfff3c6dab88455c6833920f67f6972a6b9f654ec712b24abfa640ff4cfcf592
Results/tables/transport_d_annual_city_summary.csv,tables,5435,8bb112cd684af8169a7a5482ffc85e83d3d9a8220ce6dc04e7076c0a76d73578,8bb112cd684af8169a7a5482ffc85e83d3d9a8220ce6dc04e7076c0a76d73578
Results/tables/transport_d_baseline_coverage_decomposition.csv,tables,140384,2a8a97f7d662e9cc53c3e46a426789b2206881f26e70021444059f4d4957cb36,2a8a97f7d662e9cc53c3e46a426789b2206881f26e70021444059f4d4957cb36
